20mm_2slope,20mm_1slope1,20mm_1slope2,20mm_2slope_trimmed
0.087688,0.11387,0.14276,0.107345
0.087701,0.113924,0.142853,0.107345
0.0877,0.113977,0.142934,0.107358
0.0877,0.114058,0.143027,0.107345
0.087714,0.114111,0.143107,0.107372
0.087714,0.114178,0.143187,0.107372
0.087728,0.114231,0.143281,0.107359
0.087728,0.114284,0.143361,0.107371
0.087727,0.114338,0.143441,0.107371
0.087728,0.114392,0.143508,0.107385
0.087727,0.114459,0.143588,0.107398
0.08774,0.114512,0.143669,0.107386
0.08774,0.114566,0.143735,0.107399
0.087741,0.114619,0.143815,0.107385
0.087753,0.11466,0.143869,0.107398
0.087741,0.11474,0.143936,0.107398
0.087754,0.11478,0.144016,0.107399
0.087768,0.114834,0.144069,0.107412
0.087781,0.114887,0.144149,0.107398
0.087781,0.114928,0.144203,0.107412
0.087768,0.114995,0.144256,0.107425
0.087795,0.115048,0.144336,0.107413
0.087794,0.115088,0.144376,0.107438
0.087795,0.115154,0.144443,0.107438
0.087794,0.115209,0.144496,0.107438
0.087795,0.115248,0.14455,0.107438
0.087795,0.115288,0.144629,0.107438
0.087808,0.115342,0.14467,0.107438
0.087808,0.115395,0.144736,0.107451
0.087821,0.115421,0.14479,0.107451
0.087821,0.115474,0.144844,0.107451
0.087807,0.115515,0.144898,0.107452
0.087514,0.115555,0.144951,0.107465
0.086836,0.115594,0.145004,0.107465
0.085957,0.115635,0.145058,0.107465
0.085025,0.115675,0.145098,0.107479
0.084081,0.115728,0.145165,0.107452
0.08319,0.115756,0.145218,0.107492
0.082458,0.115795,0.145258,0.107478
0.081873,0.115823,0.145312,0.107478
0.081448,0.115889,0.145352,0.107492
0.081115,0.115903,0.145418,0.107492
0.08085,0.115943,0.145445,0.107506
0.08065,0.115983,0.145498,0.107505
0.080491,0.116037,0.145538,0.107491
0.080371,0.115902,0.145579,0.107505
0.080279,0.114831,0.145619,0.107491
0.080186,0.113047,0.145658,0.107518
0.080106,0.110969,0.145713,0.107491
0.080053,0.108998,0.145752,0.107505
0.079986,0.107177,0.145792,0.107518
0.079932,0.10569,0.145846,0.107505
0.079906,0.104552,0.1459,0.107531
0.079893,0.103694,0.14594,0.107532
0.079852,0.103051,0.14598,0.107519
0.079826,0.102568,0.146033,0.107532
0.079827,0.102207,0.146073,0.107519
0.079813,0.101951,0.1461,0.107532
0.0798,0.101736,0.146154,0.107532
0.079799,0.101562,0.146193,0.107546
0.079787,0.101414,0.146233,0.107545
0.079773,0.101253,0.146287,0.107545
0.0798,0.101118,0.146313,0.107544
0.079773,0.101011,0.146354,0.107544
0.079812,0.100916,0.146407,0.107546
0.079799,0.100823,0.145859,0.107558
0.079812,0.100743,0.144429,0.107371
0.079813,0.100675,0.142436,0.106955
0.0798,0.100595,0.140244,0.10642
0.079827,0.100501,0.138196,0.105805
0.07984,0.100393,0.136428,0.105189
0.079839,0.100287,0.135034,0.104626
0.079853,0.100233,0.13395,0.104157
0.079853,0.100233,0.133091,0.103782
0.079865,0.10026,0.132368,0.103462
0.079867,0.100299,0.131764,0.103193
0.07988,0.100365,0.131228,0.102979
0.07988,0.100445,0.130772,0.102778
0.079892,0.100552,0.130329,0.102617
0.079892,0.100632,0.12998,0.102456
0.079906,0.100726,0.129698,0.102322
0.079919,0.100845,0.129523,0.102188
0.07992,0.100911,0.129455,0.102081
0.079907,0.101005,0.129441,0.101961
0.079932,0.101098,0.129481,0.101854
0.079946,0.101191,0.129534,0.101787
0.079947,0.101285,0.129627,0.101693
0.079947,0.101366,0.129732,0.101626
0.079947,0.101471,0.129852,0.101573
0.079959,0.101552,0.129972,0.101506
0.079973,0.101659,0.130105,0.101492
0.079972,0.101738,0.130225,0.101466
0.079972,0.101832,0.130345,0.101452
0.079973,0.101912,0.130465,0.101438
0.079986,0.101992,0.130585,0.101413
0.079986,0.102072,0.130719,0.101425
0.080013,0.102152,0.130826,0.101412
0.080013,0.102232,0.130945,0.101425
0.079999,0.102297,0.131039,0.101438
0.079999,0.102365,0.131159,0.101412
0.080026,0.102445,0.131265,0.101438
0.080026,0.102512,0.131372,0.101438
0.080039,0.102579,0.131466,0.101438
0.080039,0.102645,0.131572,0.101452
0.080039,0.102712,0.131679,0.101439
0.080053,0.102765,0.131746,0.101452
0.080053,0.102845,0.131838,0.101452
0.080053,0.102899,0.131932,0.101465
0.08004,0.102951,0.132012,0.101465
0.080065,0.103032,0.132079,0.101451
0.080079,0.103071,0.132172,0.101477
0.080079,0.103152,0.132253,0.101479
0.080079,0.103205,0.132333,0.101479
0.080079,0.103271,0.132413,0.101491
0.080079,0.103325,0.132493,0.101479
0.080079,0.103392,0.132573,0.101491
0.080094,0.103445,0.132641,0.101491
0.080107,0.103498,0.13272,0.101505
0.08012,0.103565,0.132787,0.101518
0.08012,0.103604,0.132867,0.101505
0.08012,0.103671,0.132934,0.101518
0.080119,0.103724,0.133013,0.101532
0.080119,0.103765,0.13308,0.101532
0.08012,0.103819,0.133148,0.101531
0.080146,0.103885,0.133213,0.101532
0.080147,0.103925,0.133294,0.101545
0.080147,0.103992,0.13336,0.101546
0.080146,0.104032,0.13344,0.101559
0.08016,0.104086,0.133494,0.101572
0.08016,0.104139,0.133574,0.101559
0.08016,0.104192,0.133614,0.101584
0.08016,0.104245,0.133668,0.101585
0.080159,0.104286,0.133734,0.101584
0.08016,0.104325,0.133788,0.101585
0.079867,0.104392,0.133868,0.101572
0.079043,0.104432,0.133908,0.101572
0.078044,0.104485,0.133962,0.101585
0.076927,0.104526,0.134028,0.101612
0.075769,0.104579,0.134082,0.101612
0.074706,0.104618,0.134136,0.101612
0.073774,0.104658,0.134176,0.101611
0.073016,0.104699,0.134242,0.101611
0.072459,0.104738,0.134296,0.101626
0.072047,0.104778,0.134349,0.101624
0.071794,0.104832,0.134389,0.101638
0.071582,0.104872,0.134469,0.101638
0.071408,0.104913,0.13451,0.101638
0.071302,0.104845,0.134549,0.101625
0.071196,0.103925,0.134615,0.101651
0.071116,0.102322,0.134655,0.101652
0.071063,0.100388,0.134709,0.101651
0.070996,0.098464,0.13475,0.101651
0.07097,0.096702,0.134803,0.101665
0.07093,0.095219,0.134843,0.101664
0.070904,0.094111,0.134896,0.101665
0.070903,0.093296,0.134937,0.101665
0.07089,0.092707,0.134978,0.101679
0.070876,0.092279,0.135031,0.101679
0.070877,0.091958,0.13507,0.101665
0.070877,0.091704,0.135137,0.101679
0.07089,0.091489,0.135177,0.101691
0.070903,0.091329,0.135204,0.101704
0.070917,0.091221,0.135244,0.101704
0.070904,0.09114,0.135298,0.101704
0.070917,0.091074,0.135337,0.101704
0.07093,0.091019,0.135163,0.101705
0.070943,0.090992,0.134054,0.101705
0.070944,0.090939,0.132304,0.101691
0.070944,0.090884,0.130255,0.101558
0.070957,0.090857,0.128262,0.101155
0.07097,0.090818,0.126441,0.10062
0.070984,0.090764,0.124967,0.100004
0.070984,0.090737,0.123828,0.099415
0.070983,0.090723,0.122916,0.098865
0.07101,0.090709,0.122206,0.098384
0.07101,0.09071,0.121641,0.097982
0.071023,0.090736,0.121159,0.097674
0.071036,0.09075,0.120769,0.097406
0.071037,0.090763,0.120394,0.097179
0.071049,0.090803,0.120086,0.096978
0.071063,0.090828,0.119791,0.096831
0.071063,0.090881,0.119564,0.096709
0.071076,0.090935,0.119442,0.096589
0.071063,0.091001,0.119415,0.096482
0.07109,0.091054,0.119442,0.096375
0.071102,0.091121,0.11948,0.096281
0.071103,0.091174,0.119561,0.096214
0.071117,0.091241,0.119653,0.09612
0.07113,0.091281,0.119773,0.096053
0.071129,0.09136,0.119892,0.095973
0.071129,0.091401,0.120026,0.095918
0.071143,0.091467,0.120147,0.095879
0.071156,0.091533,0.120293,0.095839
0.071156,0.091587,0.120413,0.095798
0.071156,0.09164,0.120533,0.095772
0.071169,0.091707,0.120653,0.095758
0.071169,0.091759,0.120773,0.095731
0.071183,0.091827,0.120892,0.095731
0.071183,0.091907,0.121013,0.095732
0.071183,0.091959,0.121106,0.095704
0.071196,0.09204,0.121213,0.095717
0.071196,0.092105,0.121319,0.095704
0.071222,0.092173,0.121413,0.095705
0.071208,0.092239,0.121492,0.095731
0.071237,0.092319,0.121599,0.095718
0.071236,0.092386,0.121706,0.095732
0.071223,0.092467,0.121787,0.095731
0.071236,0.092533,0.121893,0.095731
0.071235,0.0926,0.121974,0.095731
0.071248,0.092679,0.122054,0.095731
0.071262,0.092732,0.122147,0.095757
0.071263,0.092813,0.12224,0.095757
0.071263,0.092866,0.12232,0.095758
0.071263,0.092946,0.1224,0.095758
0.071276,0.093012,0.122494,0.095771
0.071276,0.093053,0.12256,0.095771
0.071276,0.093133,0.122654,0.095771
0.071275,0.0932,0.122708,0.095771
0.071289,0.093253,0.122788,0.095798
0.071302,0.09332,0.122867,0.095798
0.071302,0.093373,0.122935,0.095798
0.071302,0.093426,0.123002,0.095798
0.071302,0.093479,0.123068,0.095811
0.071316,0.093532,0.123135,0.095811
0.071329,0.093585,0.123202,0.095825
0.071341,0.093625,0.123268,0.095824
0.071329,0.093665,0.123335,0.095851
0.071329,0.093745,0.123401,0.095852
0.071342,0.093785,0.123481,0.095851
0.071342,0.093839,0.123521,0.095851
0.071355,0.093892,0.123601,0.095851
0.071342,0.093945,0.123655,0.095851
0.071368,0.093999,0.123721,0.095864
0.07137,0.094052,0.123775,0.095865
0.071276,0.094105,0.123842,0.095878
0.070704,0.094159,0.123895,0.095878
0.069785,0.094213,0.123962,0.095891
0.068694,0.094253,0.124015,0.095877
0.067511,0.09432,0.124056,0.095877
0.066368,0.094359,0.124123,0.095891
0.065331,0.0944,0.124176,0.095878
0.06444,0.094453,0.124229,0.095904
0.063723,0.094519,0.124282,0.095905
0.063178,0.094546,0.124349,0.095918
0.062766,0.094586,0.124402,0.095918
0.062434,0.09464,0.124442,0.095918
0.062209,0.09468,0.124497,0.095918
0.062049,0.094733,0.124549,0.095918
0.061916,0.09476,0.124575,0.095931
0.061823,0.094732,0.124629,0.095932
0.061756,0.093853,0.124682,0.095932
0.061704,0.092331,0.124722,0.095932
0.061664,0.090433,0.124775,0.095932
0.061664,0.08854,0.124829,0.095932
0.061637,0.086764,0.124869,0.095945
0.061637,0.08527,0.124909,0.095945
0.061637,0.084214,0.124962,0.095958
0.061639,0.083453,0.125001,0.095958
0.061651,0.082892,0.125042,0.095958
0.061637,0.08253,0.125095,0.095985
0.061651,0.08225,0.125148,0.095972
0.061664,0.082088,0.125188,0.095985
0.061664,0.081982,0.125228,0.095971
0.06169,0.081941,0.125281,0.095985
0.061677,0.081913,0.125309,0.095985
0.06169,0.08194,0.125362,0.095985
0.06169,0.081939,0.124681,0.095998
0.061717,0.081951,0.123158,0.095985
0.061717,0.081978,0.121192,0.095985
0.06173,0.081991,0.119059,0.095985
0.061743,0.082017,0.117071,0.095852
0.06173,0.08203,0.11539,0.09549
0.061756,0.082057,0.114085,0.094942
0.061756,0.08211,0.113117,0.094366
0.061757,0.082163,0.112403,0.093737
0.061783,0.082191,0.11185,0.093188
0.061783,0.08223,0.111406,0.092734
0.061809,0.082256,0.111056,0.092373
0.061809,0.082283,0.110747,0.092077
0.061797,0.082309,0.110491,0.091849
0.061809,0.082322,0.110276,0.091649
0.061824,0.082323,0.11006,0.091488
0.061836,0.082349,0.109885,0.091355
0.06185,0.082336,0.109684,0.091247
0.061849,0.082362,0.109523,0.09114
0.061862,0.082402,0.109401,0.09106
0.061877,0.082429,0.109308,0.09098
0.061877,0.082482,0.10932,0.090899
0.061889,0.082522,0.109359,0.090832
0.061889,0.082562,0.109426,0.090765
0.061902,0.082601,0.109532,0.090712
0.061903,0.082629,0.109612,0.090658
0.061903,0.082682,0.109732,0.090591
0.061916,0.082721,0.109852,0.090538
0.061929,0.082747,0.109972,0.090485
0.061929,0.082761,0.110091,0.090417
0.061929,0.082774,0.110199,0.09035
0.061942,0.0828,0.110318,0.090283
0.061956,0.082814,0.110438,0.090229
0.061956,0.08284,0.110532,0.090202
0.061968,0.082867,0.110651,0.090175
0.061969,0.082881,0.110758,0.090149
0.061996,0.082908,0.110851,0.090135
0.061996,0.082934,0.110971,0.090135
0.061996,0.082961,0.111078,0.090109
0.062023,0.082987,0.111184,0.090109
0.062023,0.082988,0.111278,0.090108
0.062022,0.083027,0.111371,0.090109
0.062022,0.083054,0.111478,0.090107
0.062022,0.08308,0.111572,0.090094
0.062049,0.083094,0.111652,0.090095
0.062049,0.08312,0.111758,0.090108
0.062063,0.08316,0.111838,0.090108
0.062076,0.083187,0.111918,0.090108
0.062062,0.083241,0.112012,0.090108
0.062062,0.08328,0.112092,0.090108
0.062077,0.08332,0.112173,0.090135
0.062089,0.083347,0.112239,0.090122
0.062102,0.0834,0.112319,0.090148
0.062089,0.083441,0.112399,0.090148
0.062116,0.083493,0.112465,0.090148
0.062117,0.083521,0.112558,0.090148
0.062117,0.08356,0.112625,0.090162
0.062129,0.083614,0.112705,0.090175
0.062116,0.08368,0.112759,0.090188
0.062129,0.08372,0.112825,0.090189
0.062155,0.083774,0.112905,0.090202
0.062142,0.083827,0.112959,0.090189
0.062156,0.083867,0.113039,0.090215
0.062156,0.083921,0.113093,0.090215
0.062156,0.083973,0.113173,0.090203
0.062182,0.084013,0.113239,0.090216
0.062182,0.084053,0.113279,0.090229
0.062182,0.084093,0.113359,0.090229
0.062182,0.084133,0.113413,0.090228
0.062195,0.084174,0.113493,0.090215
0.062155,0.084214,0.113546,0.090242
0.061651,0.084267,0.113613,0.090242
0.060747,0.08432,0.113667,0.090243
0.059669,0.08436,0.11372,0.090241
0.058513,0.084413,0.113786,0.090256
0.057343,0.084453,0.11384,0.090269
0.056278,0.084506,0.113906,0.090269
0.055335,0.084547,0.113974,0.090269
0.054565,0.084613,0.114014,0.090283
0.053967,0.084652,0.11408,0.090283
0.053542,0.084693,0.114134,0.090283
0.053223,0.084746,0.114174,0.090295
0.052983,0.084786,0.114227,0.090309
0.052797,0.084826,0.114281,0.090309
0.052678,0.084866,0.114333,0.090309
0.052585,0.084853,0.114373,0.090322
0.052531,0.084014,0.11444,0.090322
0.052491,0.082479,0.11448,0.090322
0.052452,0.080611,0.114533,0.090322
0.052452,0.078718,0.114573,0.090322
0.052425,0.076955,0.114641,0.090335
0.052439,0.075406,0.114694,0.090349
0.052425,0.074258,0.114748,0.090336
0.052425,0.073429,0.114788,0.090349
0.052438,0.072854,0.114854,0.090363
0.052452,0.072479,0.114894,0.090362
0.052479,0.072225,0.114948,0.090362
0.052466,0.072064,0.114988,0.090363
0.052466,0.071998,0.115041,0.090376
0.052492,0.071957,0.115094,0.090364
0.052506,0.071957,0.114907,0.090376
0.052506,0.071982,0.113865,0.090376
0.05252,0.072022,0.112223,0.090363
0.052533,0.072103,0.110339,0.090389
0.052533,0.072168,0.108469,0.09035
0.052559,0.072234,0.106917,0.090095
0.05256,0.072302,0.105714,0.089667
0.052573,0.072368,0.104816,0.089118
0.052586,0.07246,0.104094,0.08857
0.052586,0.072527,0.103585,0.088036
0.052626,0.07258,0.103236,0.087607
0.052612,0.072634,0.102942,0.087246
0.052652,0.072687,0.10274,0.086964
0.05264,0.072713,0.102566,0.086737
0.052639,0.072752,0.102391,0.086549
0.052665,0.072779,0.102244,0.086402
0.052665,0.072845,0.102097,0.086282
0.052665,0.072886,0.101962,0.086188
0.05268,0.072952,0.101841,0.08612
0.052692,0.073018,0.101747,0.086041
0.052692,0.073099,0.101653,0.085974
0.052705,0.073165,0.101559,0.085921
0.052732,0.073232,0.101452,0.085867
0.052719,0.073312,0.101359,0.085813
0.052719,0.073365,0.101252,0.08576
0.052732,0.073445,0.101145,0.085706
0.052746,0.073499,0.101078,0.085653
0.05276,0.073566,0.101077,0.085599
0.052746,0.073631,0.101103,0.085545
0.052772,0.073672,0.101143,0.085505
0.052772,0.073711,0.101223,0.085465
0.052772,0.073765,0.101329,0.085412
0.052771,0.073792,0.101422,0.085398
0.052799,0.073818,0.101529,0.085344
0.052799,0.07387,0.101623,0.085304
0.052799,0.073885,0.10173,0.08529
0.052812,0.073911,0.101836,0.08525
0.052825,0.073937,0.101929,0.085197
0.052824,0.073964,0.10205,0.085156
0.052838,0.074004,0.102143,0.085116
0.052838,0.07403,0.102249,0.085076
0.052839,0.07407,0.102343,0.085036
0.052851,0.074096,0.102449,0.085023
0.052865,0.07411,0.102543,0.084996
0.052864,0.074137,0.102636,0.084969
0.052865,0.074162,0.102716,0.084955
0.052865,0.074189,0.102823,0.084956
0.052891,0.074216,0.102917,0.084929
0.052892,0.074242,0.102996,0.084929
0.052892,0.074256,0.10309,0.084929
0.052892,0.074283,0.103156,0.084942
0.052879,0.074309,0.10325,0.084942
0.052905,0.074349,0.103329,0.084929
0.052918,0.074389,0.10341,0.084929
0.052918,0.074415,0.103476,0.084929
0.052918,0.074443,0.103556,0.084929
0.052919,0.074496,0.103623,0.084942
0.052932,0.074549,0.103701,0.084942
0.052932,0.07459,0.103768,0.084955
0.052945,0.074642,0.103835,0.084955
0.052958,0.074683,0.103916,0.084968
0.052945,0.074749,0.103983,0.084968
0.052959,0.074802,0.104062,0.084968
0.052959,0.074856,0.104129,0.084981
0.052959,0.07491,0.104196,0.084983
0.052985,0.074976,0.104262,0.084996
0.052985,0.075016,0.104316,0.084995
0.052985,0.07507,0.104397,0.084982
0.052985,0.075137,0.10445,0.084995
0.052999,0.075177,0.104516,0.085009
0.052999,0.075243,0.104584,0.085009
0.053012,0.075283,0.10465,0.085009
0.053011,0.075323,0.104704,0.085009
0.05272,0.075389,0.10477,0.085023
0.051921,0.075442,0.104837,0.085023
0.050778,0.075482,0.10489,0.085023
0.049555,0.075522,0.104943,0.085022
0.048373,0.075588,0.10501,0.085023
0.04731,0.075628,0.105063,0.085036
0.046341,0.075682,0.105117,0.085049
0.045557,0.075722,0.10517,0.085049
0.044907,0.075788,0.105223,0.085049
0.044442,0.075828,0.105277,0.085049
0.044097,0.075869,0.10533,0.085049
0.043845,0.075936,0.105371,0.085063
0.043647,0.075989,0.105436,0.085063
0.043514,0.076029,0.105491,0.085075
0.043407,0.076016,0.10553,0.085076
0.043341,0.075163,0.105584,0.085076
0.043301,0.073536,0.105638,0.085076
0.043248,0.071544,0.105691,0.085102
0.043248,0.06953,0.105732,0.085102
0.043234,0.067617,0.105812,0.085103
0.043234,0.065906,0.105852,0.085102
0.043248,0.064515,0.105892,0.085116
0.043248,0.063485,0.105957,0.085116
0.043248,0.062763,0.105998,0.085116
0.043247,0.062308,0.106051,0.085116
0.043274,0.062,0.106103,0.085116
0.043274,0.061838,0.106143,0.08513
0.043301,0.061744,0.106196,0.08513
0.043301,0.061716,0.106249,0.08513
0.043327,0.061729,0.106102,0.08513
0.043341,0.061769,0.105088,0.08513
0.043354,0.061849,0.103404,0.08513
0.04338,0.061941,0.101427,0.085143
0.043367,0.062035,0.099463,0.085116
0.043406,0.062154,0.097659,0.084875
0.043421,0.062261,0.096201,0.084433
0.043407,0.062354,0.095104,0.083871
0.043434,0.062461,0.094342,0.083282
0.043433,0.06258,0.093806,0.082694
0.043473,0.062687,0.093419,0.082172
0.043474,0.06278,0.093138,0.081771
0.043473,0.062886,0.092936,0.081449
0.043486,0.062993,0.092788,0.081208
0.043501,0.063074,0.092694,0.08102
0.0435,0.06318,0.09264,0.08086
0.043527,0.063273,0.092612,0.08074
0.043528,0.063353,0.09261,0.080646
0.043566,0.063446,0.092609,0.080553
0.043553,0.063539,0.092621,0.080499
0.043553,0.063619,0.092621,0.080432
0.043593,0.063712,0.092621,0.080392
0.04358,0.063793,0.092634,0.080365
0.04358,0.063873,0.092621,0.080311
0.043594,0.063966,0.09262,0.080271
0.043607,0.064033,0.092593,0.080257
0.04362,0.064113,0.092553,0.08023
0.043607,0.064219,0.092474,0.080231
0.043646,0.064286,0.092394,0.08019
0.043647,0.064366,0.092327,0.080177
0.04366,0.064433,0.092274,0.080178
0.043673,0.064512,0.092234,0.080163
0.043673,0.064578,0.09222,0.080137
0.043685,0.064645,0.092234,0.080137
0.043687,0.064725,0.092286,0.080123
0.043687,0.064792,0.092338,0.080097
0.0437,0.064858,0.092391,0.080097
0.0437,0.064939,0.092471,0.08007
0.043713,0.065006,0.09255,0.080056
0.043713,0.065086,0.092629,0.080043
0.043726,0.065139,0.092709,0.080029
0.04374,0.065206,0.092802,0.08003
0.04374,0.065285,0.092869,0.080016
0.04374,0.065353,0.092963,0.079976
0.04374,0.065406,0.093044,0.079962
0.043766,0.065473,0.093124,0.079949
0.04378,0.065539,0.093217,0.079922
0.043766,0.065606,0.093271,0.079895
0.043779,0.065659,0.093364,0.079856
0.043793,0.065726,0.093444,0.079842
0.043806,0.065793,0.093538,0.079802
0.043806,0.065846,0.093604,0.079761
0.043793,0.065926,0.093685,0.079734
0.04382,0.065966,0.093765,0.079707
0.043806,0.066019,0.093844,0.079693
0.043818,0.066086,0.093938,0.079667
0.043832,0.066125,0.094018,0.079653
0.043819,0.066179,0.094097,0.079626
0.043846,0.066245,0.094178,0.079627
0.043846,0.066298,0.094244,0.079613
0.043846,0.066339,0.09431,0.0796
0.043859,0.066392,0.09439,0.0796
0.043859,0.066459,0.094455,0.079586
0.043886,0.066512,0.094522,0.079586
0.043886,0.066552,0.094589,0.079585
0.043886,0.066619,0.094656,0.079585
0.043886,0.066658,0.094722,0.079572
0.043886,0.066725,0.094789,0.079599
0.043912,0.066792,0.094869,0.07956
0.043912,0.066832,0.094909,0.079572
0.043899,0.066885,0.094977,0.079572
0.043873,0.066925,0.095044,0.079573
0.043302,0.066979,0.095111,0.079585
0.042412,0.067019,0.095164,0.079573
0.041336,0.067072,0.095245,0.079585
0.040194,0.067126,0.095297,0.079572
0.039092,0.067166,0.095378,0.079585
0.03807,0.067206,0.095418,0.079585
0.037155,0.067246,0.095485,0.079572
0.036359,0.067298,0.095525,0.079599
0.035766,0.067338,0.095605,0.079587
0.03555,0.067392,0.095644,0.079599
0.035391,0.067431,0.095712,0.079599
0.035263,0.067471,0.095764,0.079598
0.03518,0.067512,0.09583,0.079612
0.035127,0.067565,0.095883,0.079625
0.035067,0.067272,0.095938,0.079612
0.035054,0.065925,0.095991,0.079625
0.035018,0.063966,0.096044,0.079612
0.035004,0.061737,0.096098,0.079639
0.034981,0.059536,0.096138,0.079626
0.034994,0.057506,0.096204,0.079626
0.034982,0.055784,0.096245,0.079639
0.034994,0.054436,0.096298,0.07964
0.034994,0.0535,0.096339,0.079639
0.034994,0.052859,0.096392,0.079639
0.035008,0.05247,0.096458,0.079639
0.035009,0.052243,0.096499,0.079653
0.035035,0.052149,0.096538,0.079639
0.035035,0.052108,0.096605,0.079666
0.035048,0.05216,0.096645,0.079666
